,code,lat,lon,city,name
1294,IPN,-19.47,-42.4875,Santana do Paraíso,Usiminas Airport
1295,IPT,41.2441,-76.9276,Montoursville,Williamsport-Lycoming County Airport
1296,IPW,52.0285,1.19325,Ipswich,Ipswich Airport
1297,IQM,38.1333,85.5333,Qiemo,Qiemo
1298,IQN,36.1,107.783,Qingyang,Qingyang
1299,IQQ,-20.5356,-70.1842,Alto Hospicio,Diego Aracena International Airport
1300,IQT,-3.7856,-73.3103,Iquitos,Cnl Fap Fran Seca Vignetta Airport
1301,IRA,-10.5,161.833,Kirakira,Kirakira
1302,IRC,65.8245,-144.063,Circle,Circle
1303,IRJ,-29.3847,-66.7833,Chamical,Capitan Vicente A Almonacid Airport
1304,IRM,45.3517,-89.6665,Irma,Irma
1305,ISA,-20.6696,139.488,Mount Isa,Mount Isa Airport
1306,ISB,33.6147,73.0967,Råwalpindi,Islamabad International Airport
1307,ISC,49.9167,-6.3,Rams Valley,Saint Mary's Airport
1308,ISG,24.3456,124.186,Ishigaki-shi,Ishigaki Airport
1309,ISN,48.1767,-103.631,Williston,Sloulin Field International Airport
1310,ISO,35.3243,-77.6115,Kinston,Kinston Jetport Stallings Airport
1311,ISP,40.7891,-73.0984,Ronkonkoma,Long Island Macarthur Airport
1312,IST,40.9857,28.8163,Bakırköy,Ataturk Hava Limani Airport
1313,ITH,42.4898,-76.4627,Ithaca,Tompkins County Airport
1314,ITM,34.7857,135.439,Itami-shi,Osaka International Airport
1315,ITO,19.7126,-155.042,Hilo,Hilo International Airport
1316,IUE,-19.0787,-169.926,Niue Island,Niue
1317,IVC,-46.4124,168.309,Invercargill,Invercargill Airport
1318,IVL,68.6064,27.4029,Ivalo,Ivalo Airport
1319,IVR,-29.8892,151.142,Inverell,Inverell Airport
1320,IWD,46.5208,-90.1344,Ironwood,Gogebic-Iron County Airport
1321,IWJ,-10.45,150.333,Iwami,Iwami Airport
1322,IXA,23.89,91.2422,Gandhigram,Agartala Airport
1323,IXB,26.7333,88.3333,Bagdogra,Bagdogra Airport
1324,IXC,30.6751,76.7973,Bhabat,Chandigarh Airport
1325,IXD,25.4397,81.7361,Allahabad,Bamrauli Airport
1326,IXE,12.9812,74.8992,Mulur,Mangalore Airport
1327,IXG,15.8581,74.6189,Kangrali,Belgaum Airport
1328,IXI,21.7866,82.7948,Lilabari,India
1329,IXJ,32.6917,74.8375,Jammu Cantt,Jammu Airport
1330,IXL,34.1667,77.5833,Leh,Leh Airport
1331,IXM,9.83543,78.0964,Harveypatti,Madurai Airport
1332,IXR,23.3066,85.3353,Ranchi,Birsa Munda Airport
1333,IXS,24.9667,92.5167,Tarapur,Kumbhirgram Airport
1334,IXU,19.8698,75.386,Aurangabad,Aurangabad Airport
1335,IXW,22.8167,86.1667,Jamshedpur,Sonari Airport
1336,IXY,23.1119,70.1011,Gandhidham,Kandla Airport
1337,IXZ,11.692,92.7097,Port Blair,Vir Savarkar Airport
1338,IYK,35.6606,-117.816,Inyokern,Inyokern Airport
1339,IZO,35.4131,132.887,Hikawa-cho,Izumo Airport
1340,JAC,43.6034,-110.736,Jackson,Jackson Hole Airport
1341,JAI,26.8165,75.8128,Jaipur,Sanganer Airport
1342,JAL,19.5833,-96.8333,Jalapa,Jalapa Airport
1343,JAN,32.3089,-90.0733,Pearl,Jackson International Airport
1344,JAV,69.25,-51,Ilulissat,Ilulissat Airport
1345,JAX,30.4914,-81.676,Jacksonville,Jacksonville International Airport
1346,JCB,-27.1722,-51.5511,Joaçaba,Joacaba Airport
1347,JCH,68.8333,-51,Qasigiannguit,Christianshab Airport
1348,JCK,-20.669,141.722,Julia Creek,Julia Creek Aerodrome
1349,JCU,35.8879,-5.31601,Ceuta,Ceuta Heliport
1350,JDF,-21.7925,-43.385,Juiz de Fora,Francisco de Assis Airport
1351,JDH,26.2564,73.0546,Jodhpur,Jodhpur Airport
1352,JDO,-7.2181,-39.2706,Juazeiro do Norte,Cariri Regional Airport
1353,JDZ,29.293,117.203,Jingdezhen,Jingde Town
1354,JED,21.706,39.1386,Jeddah,King Abdul Aziz International Airport
1355,JEF,38.593,-92.1652,Holts Summit,Jefferson City Memorial Airport
1356,JEG,68.7075,-52.8069,Aasiaat,Auisiait Airport
1357,JEJ,7.58333,168.917,Jeh,Jeh
1358,JER,49.205,-2.19729,St. Peter,Jersey Airport
1359,JFK,40.6437,-73.79,Jamaica,John F Kennedy International Airport
1360,JFR,62,-49.65,Paamiut,Paamiut
1361,JGA,22.4633,70.0119,Jamnagar,Jamnagar Airport
1362,JGC,35.9621,-112.133,Williams,Grand Canyon Heliport
1363,JGN,39.8574,98.3368,Jiayuguan,Jiayuguan Airport
1364,JGO,69.25,-53.55,Qeqertarsuaq,Godhavn Airport
1365,JGS,27.1093,114.984,Ji An,Ji An/Jing Gang Shan
1366,JHB,1.6389,103.671,Senai,Sultan Ismail Airport
1367,JHG,22.0167,100.8,Jinghong,Gasa
1368,JHM,20.9619,-156.676,Lahaina,Kapalua West Maui Airport
1369,JHS,66.9273,-53.6754,Sisimiut,Holsteinsborg Airport
1370,JHW,42.1528,-79.2666,Jamestown,Chautauqua County-Jamestown Airport
1371,JIB,11.5467,43.1592,Djibouti City,Djibouti Ambouli Airport
1372,JIJ,9.34587,42.7955,Jijiga,Jijiga
1373,JIK,37.6176,26.1614,Evdilos,Ikaria Island Airport
1374,JIM,32.3834,-81.8349,Jimma,Jimma
1375,JIU,45.0377,23.2697,Jiujiang,Jiujiang
1376,JJN,24.9,118.583,Jinjiang,Jinjiang
1377,JJU,60.7483,-46.0317,Qaqortoq,Julianehab Heliport
1378,JKG,57.7522,14.0692,Jonkoping,Jonkoping Airport
1379,JKH,38.345,26.1417,Khios,Chios Airport
1380,JKL,37.5917,-83.315,Jackson,Julian Carroll Airport
1381,JLD,55.8848,12.8667,Landskrona,Landskrona Heliport
1382,JLN,37.147,-94.5019,Webb City,Joplin Regional Airport
1383,JLR,23.1778,80.0556,Bilpura,Jabalpur Airport
1384,JMK,37.4383,25.3472,Mikonos,Mikonos Airport
1385,JMS,46.9243,-98.6788,Jamestown,Jamestown Municipal Airport
1386,JMU,46.8333,130.35,Jiamusi,Jiamusi
1387,JNB,-26.1219,28.2467,Johannesburg,OR Tambo International Airport
1388,JNN,60.153,-45.2532,Nanortalik,Nanortalik Airport
1389,JNS,61.1427,-45.4053,Narsaq,Narsaq Heliport
1390,JNU,58.3598,-134.583,Juneau,Juneau International Airport
1391,JNX,37.1,25.3833,Naxos,Naxos Airport
1392,JNZ,39.1,121.717,Jinzhou,Jinzhou
1393,JOE,62.6629,29.6076,Ylämylly,Joensuu Airport
1394,JOG,-7.7889,110.43,Yogyakarta,Adisucipto Airport
1395,JOI,-26.223,-48.8046,Joinville,Lauro Carneiro de Loyola Airport
1396,JOL,6.0553,121.009,Jolo,Jolo Airport
1397,JPA,-7.1481,-34.9506,Santa Rita,Presidente Castro Pinto International Airport
1398,JPR,-10.8703,-61.8461,Ji-Paraná,Ji Parana Airport
1399,JQA,71.8021,-42.1772,Qaarsut,Greenland
1400,JRB,40.7039,-74.0129,New York,Downtown Manhattan Heliport
1401,JRH,26.7286,94.1778,Senchoa Gaon,Jorhat Airport
1402,JRO,-3.4278,37.0714,Sanya,Kilimanjaro International Airport
1403,JSA,26.8873,70.8636,Jaisalmer,Jaisalmer Airport
1404,JSH,35.2113,26.1012,Seteia,Sitia Airport
1405,JSI,39.1806,23.5056,Skiathos,Skiathos Airport
1406,JSR,23.1833,89.1644,Jessore,Jessore Airport
1407,JST,40.3208,-78.8306,Johnstown,Johnstown Cambria County Airport
1408,JSU,65.4177,-52.9269,Maitsoq,Maniitsoq Heliport
1409,JSY,37.4236,24.95,Ano Siros,Syros Island Airport
1410,JTR,36.4033,25.4806,Emborion,Santorini Airport
1411,JTY,36.5551,26.3533,Astypalaea,Astypalaia Island Airport
1412,JUB,4.8722,31.5931,Juba,Juba Airport
1413,JUJ,-24.3933,-65.0889,Santa Catalina,Jujuy Airport
1414,JUL,-15.4642,-70.1544,Juliaca,Juliaca Airport
1415,JUM,40.6152,-83.7891,Jumla,Jumla
1416,JUV,72.8,-56.15,Upernavik,Upernavik Heliport
1417,JUZ,36.8945,104.166,Juzhou,Juzhou
1418,JVA,-23.3548,43.6631,Ankavandra,Toliara
1419,JYR,28.7244,57.6683,Jiroft,Jiroft
1420,JYV,62.401,25.6748,Tikkakoski,Jyvaskyla Airport
1421,JZH,32.8369,103.682,Song Pan,Jiu Zhai Huang Long
1422,KAB,-16.5183,28.8853,Kariba,Kariba Airport
1423,KAC,37.0333,41.0833,Al Qamishli,Kamishly Airport
1424,KAD,10.695,7.3194,Afaka,Kaduna Airport
1425,KAJ,64.2845,27.6802,Paltaniemi,Kajaani Airport
1426,KAL,64.3248,-158.725,Kaltag,Kaltag
1427,KAN,12.0444,8.5139,,Kano Mallam Aminu International Airport
1428,KAO,65.9941,29.2214,Kuusamo,Kuusamo Airport
1429,KAT,-35.0714,173.277,Kaitaia,Kaitaia Aerodrome
1430,KAW,10.0472,98.5408,Kawthaung,Kawthaung Airport
1431,KAX,-27.8667,114.133,Kalbarri,Kalbarri
1432,KBC,66.2667,-145.8,Birch Creek,Birch Creek Airport
1433,KBL,34.5642,69.2094,Kabul,Kabul International Airport
1434,KBP,50.3405,30.9025,Kiev,Borispol Airport
1435,KBR,6.1683,102.293,Kota Baharu,Sultan Ismail Petra Airport
1436,KBV,7.98237,98.8406,Krabi,Thailand
1437,KCA,41.5667,82.7333,Kuqa,Kuqa
1438,KCC,56.014,-132.826,Coffman Cove,Alaska
1439,KCF,30.4419,69.3597,Kadanwari,Pakistan
1440,KCG,56.3173,-158.596,Chignik Lagoon,Chignik Fisheries Airport
1441,KCH,1.485,110.342,Kuching,Kuching Airport
1442,KCL,56.3065,-158.537,Chignik Lagoon,Chignik Lagoon Airport
1443,KCM,37.5907,36.9414,Kahramanmaraş,Kahramanmaras Airport
1444,KCQ,56.3119,-158.362,Chignik,Chignik Lake Airport
1445,KCZ,33.5468,133.672,Nankoku-shi,Kochi Airport
1446,KDH,31.5069,65.8475,Alaqadari Daman,Kandahar International Airport
1447,KDI,-4.0811,122.417,Kendari,Wolter Monginsidi Airport
1448,KDL,59.0013,22.8181,Kerdlya,Kardla East Airport
1449,KDM,6.56889,-7.71056,Kaadedhdhoo,Kaadedhdhoo
1450,KDO,5.22745,73.0989,Kadhdhoo,Kudadu
1451,KDU,35.3,75.6333,Skardu,Skardu Airport
1452,KDV,-19.05,178.217,Kandavu,Kandavu Airport
1453,KEB,41.0833,-92.4583,Nanwalek,Nanwalek
1454,KEF,63.9853,-22.6042,Reykjavik,Keflavik International
1455,KEJ,55.3227,86.0229,Kemerovo,Kemerovo Airport
1456,KEK,59.3516,-157.48,Ekwok,Ekwok
1457,KEM,65.7786,24.5814,Kemi,Kemi Airport
1458,KEP,28,81.6333,Nepalganj,Nepalganj
1459,KER,30.2633,56.9583,Kerman,Kerman Airport
1460,KET,21.3014,99.6378,Keng Tung,Kengtung Airport
1461,KEW,62.3587,-96.5821,Keewaywin,Keewaywin
1462,KFA,16.5889,-11.4053,Kiffa,Kiffa Airport
1463,KFP,54.85,-163.417,False Pass,False Pass
1464,KGA,-5.9,22.4706,Kananga,Kananga Airport
1465,KGC,-35.7158,137.521,Kingscote,Kingscote Airport
1466,KGD,54.8056,21.3394,Kaliningrad,Kaliningradskaya Oblast
1467,KGE,5.88333,116.75,Kagau,Kagau
1468,KGF,49.6671,73.3303,Qaraghandy,Karaganda Airport
1469,KGI,-30.7896,121.461,Kalgoorlie,Kalgoorlie Bolder Airport
1470,KGK,59.7266,-157.26,New Koliganek,Koliganek Airport
1471,KGL,-1.9678,30.14,Kigali,Kigali Airport
1472,KGP,62.1906,74.5339,Kogalym,Kogalym International
1473,KGS,36.7956,27.0917,Antimacheia,Kos Airport
1474,KGX,62.9053,-160.067,Grayling,Alaska
1475,KHG,39.5415,76.0176,Kashi,Kashi Airport
1476,KHH,22.5698,120.345,Kaohsiung City,Kaohsiung International Airport
1477,KHI,24.8984,67.1518,Karachi,Karachi Civil Airport
1478,KHM,11.9848,104.984,Khamti,Khamti
1479,KHN,28.6316,115.931,Nanchang,Nanchang New Airport
1480,KHS,26.1733,56.2403,Khasab,Khasab Airport
1481,KHV,48.5241,135.171,Khabarovsk,Khabarovsk Northeast Airport
1482,KHY,38.5556,44.9958,Khoy,Iran
1483,KHZ,-17.6902,-149.376,Kauehi,French Polynesia
1484,KID,55.9241,14.0819,Tollarp,Kristianstad Airport
1485,KIF,53.0308,-89.8335,Casummit Lake,Kingfisher Lake Airport
1486,KIH,26.5267,53.9817,Bandar Abbas,Kish Island Airport
1487,KIJ,37.9553,139.113,Niigata-shi,Niigata Airport
1488,KIK,35.4681,44.3536,Kirkuk,Kirkuk Airport
1489,KIM,-28.8014,24.7639,Kimberley,B J Vorster Airport
1490,KIN,17.9305,-76.7898,Kingston,Norman Manley
1491,KIR,52.1767,-9.5333,Farranfore,Kerry County Airport
1492,KIS,-0.0861,34.7278,Kisumu,Kisumu Airport
1493,KIT,36.261,22.9993,Potamos Kythiron,Kithira Airport
1494,KIV,46.9296,28.9389,Chisinau,Kishinev Southeast Airport
1495,KIX,34.4295,135.244,Tajiri-cho,Kansai International Airport
1496,KJA,56.1688,92.4987,Kansk,Yelovaya Airport
1497,KKA,64.9311,-161.16,Koyuk,Koyuk
1498,KKB,58.1869,-152.375,Kitoi Bay,Kitoi Seaplane Base
1499,KKC,16.465,102.791,Khon Kaen,Khon Kaen Airport
1500,KKD,-8.94828,148.314,Kokoda,Northern
1501,KKE,-35.2584,173.908,Kerikeri,Bay of Islands Airport
1502,KKH,62.8903,-149.054,Kongiganak,Alaska
1503,KKI,60.9057,-161.424,Akiachak,Akiachak
1504,KKJ,33.839,131.033,Kita Kyushu,New Kitakyushu Airport
1505,KKN,69.726,29.8958,Hesseng,Kirkenes Hoybuktmoen Airport
1506,KKR,-17.6902,-149.376,Kaukura Atoll,French Polynesia
1507,KKU,58.8167,-158.55,Clarks Point,Ekuk Airport
1508,KLG,61.5382,-160.314,Kalskag,Kalskag
1509,KLH,16.6667,74.3333,Kolhapur,Kolhapur Airport
1510,KLL,59.1126,-156.856,Levelock,Levelock
1511,KLN,57.5383,-153.98,Larsen Bay,Larsen Bay
1512,KLO,11.6828,122.377,Kalibo,Kalib0 Airport
1513,KLR,56.678,16.2856,Kalmar,Kalmar Airport
1514,KLU,46.6428,14.3429,Celovec,Klagenfurt Airport
1515,KLV,50.2009,12.9149,Carlsbad,Karlovy Vary Airport
1516,KLW,55.5743,-133.064,Klawock,Klawock Seaplane Base
1517,KLX,37.0678,22.0267,Kalamae,Kalamata Airport
1518,KMA,-7.9636,145.77,Kerema,Kerema Airport
1519,KMC,57.1333,-153.2,King Khalid Mil. City,King Khalid Military
1520,KME,-2.4614,28.9092,Kamembe,Kamembe Airport
1521,KMG,24.966,102.733,Kunming,Wuchia Pa Airport
1522,KMI,31.8771,131.449,Miyazaki-shi,Miyazaki Airport
1523,KMJ,32.8346,130.849,Kikuyo-machi,Kumamoto Airport
1524,KMO,58.9817,-159.058,Manokotak,Manokotak
1525,KMQ,36.394,136.408,Komatsu-shi,Komatsu Airport
1526,KMS,6.7172,-1.5911,New Tafo,Kumasi Airport
1527,KMV,23.1869,94.0556,Kalemyo,Kalemyo Airport
1528,KMY,57,-154.167,Moser Bay,Moser Bay
1529,KND,-2.9225,25.9139,Kindu,Kindu Airport
1530,KNF,51.3667,-0.283333,Kings Lynn,Kings Lynn
1531,KNG,-2.29861,134.059,Kaimana,West Irian Jaya
1532,KNH,24.4583,118.376,Kinmen,Kinmen County
1533,KNK,59.4333,-154.85,Kakhonak,Kakhonak
1534,KNQ,-21,164.675,Kone,Kone
1535,KNS,-39.8797,143.881,King Island,King Island Airport
1536,KNU,26.4414,80.3656,Kanpur,Kanpur Airport
1537,KNW,59.4513,-157.317,New Stuyahok,New Stuyahok
1538,KNX,-15.7756,128.715,Durack,Kununurra Airport
1539,KOA,19.7334,-156.039,Kailua Kona,Kailua-Kona International Airport
1540,KOC,32.4981,-89.8925,Koumac,Koumac
1541,KOE,-10.1739,123.658,Kupang,El Tari Airport
1542,KOI,58.9549,-2.9026,Kirkwall,Kirkwall Airport
1543,KOJ,31.8,130.718,Kirishima-shi,Kagoshima Airport
1544,KOK,63.7211,23.1438,Kruunupyy,Kruunupyy Airport
1545,KOP,17.404,104.771,Nakhon Phanom,Nakhon Phanom Airport
1546,KOT,63.0328,-163.554,Kotlik,Kotlik
1547,KOU,21.3602,-157.919,Koulamoutou,Koulamoutou
1548,KOW,25.8224,114.907,Ganzhou,Ganzhou Airport
1549,KOY,47.902,-112.265,Olga Bay,Olga Bay
1550,KOZ,62.8903,-149.054,Ouzinkie,Alaska
1551,KPB,56.3502,-133.622,Point Baker,Point Baker Seaplane Base
1552,KPC,65.2544,-166.856,Brevig Mission,Port Clarence Coast Guard Station
1553,KPN,59.9371,-164.041,Kipnuk,Kipnuk
1554,KPO,35.9847,129.419,Pohang-Si,Pohang Airport
1555,KPR,58.4833,-152.583,Port Williams,Port Williams
1556,KPV,55.9122,-159.154,Perryville,Alaska
1557,KPY,58.743,-154.96,Port Bailey,Alaska
1558,KQA,54.1271,-165.889,Akutan,Akutan Airport
1559,KRF,63.0478,17.7633,Nyland,Kramfors Airport
1560,KRI,-6.65619,145.859,Kikori,Papua New Guinea
1561,KRK,50.0741,19.8011,Zabierzów,Balice Airport
1562,KRL,41.7333,86.15,Korla,Korla
1563,KRN,67.8239,20.3389,Kiruna,Kiruna Airport
1564,KRP,56.3028,9.1141,Kårup,Karup Airport
1565,KRR,45.0441,39.1442,Krasnodar,Krasnodar-Pashovskiy Airport
1566,KRS,58.1988,8.07792,Kjevic,Kristiansand Airport
1567,KRT,15.5917,32.5533,Khartoum,Khartoum Airport
1568,KRY,45.5726,84.8891,Karamay,Karamay Airport
1569,KSA,5.3183,162.97,Tofol,Kosrae Island Airport
1570,KSC,48.6548,21.2487,Kosice,Barca Airport
1571,KSD,59.444,13.3435,Karlstad,Karlstad Airport
1572,KSF,51.4066,9.37722,Kalden,Kassel Calden Airport
1573,KSH,34.3489,47.1572,Kermanshah,Bakhtaran Airport
1574,KSJ,35.3903,26.9371,St. Marina,Kasos Airport
1575,KSL,15.3833,36.3236,Kassala,Kassala Airport
1576,KSM,62.0503,-163.179,Saint Marys,Alaska
1577,KSN,53.2297,63.6038,Qostanay,Kustanay Airport
1578,KSO,40.4508,21.2733,Argos Orestiko,Kastoria Airport
1579,KSQ,38.8042,65.7717,Qarshi,Karshi South Airport
1580,KSU,63.1137,7.82585,Kristiansund Nord,Kristiansund Kvernberget Airport
1581,KSY,40.5828,43.0675,Kars,Kars (abandoned) Airport
1582,KSZ,61.2165,46.6936,Vel'sk,Kotlas Southeast Airport
1583,KTA,-20.7108,116.776,Karratha,Karratha Airport
1584,KTB,55.6833,-132.529,Thorne Bay,Alaska
1585,KTE,4.5378,103.428,Kerteh,Kerteh Airport
1586,KTM,27.6969,85.3594,Kathmandu,Tribhuvan International Airport
1587,KTN,55.354,-131.706,Ketchikan,Ketchikan International Airport
1588,KTS,65.3333,-166.483,Teller Mission,Teller Mission
1589,KTT,67.695,24.8508,Kittila,Kittila Airport
1590,KTW,50.4819,19.0772,Ożarowice,Zendek Airport
1591,KUA,3.7747,103.21,Gambang,Kuantan Airport
1592,KUD,33.0758,75.2973,Kudat,Kudat
1593,KUF,53.5067,50.166,Syzran',Kurumoch Airport
1594,KUG,-31.875,136.081,Kubin Island,Australia
1595,KUH,43.043,144.194,Kushiro,Kushiro Airport
1596,KUK,60.8953,-162.517,Kasigluk,Kasigluk
1597,KUL,2.77859,101.689,Sepang,Kuala Lumpur International Airport
1598,KUN,54.9863,24.0512,Kovno,Karmilava Airport
1599,KUO,63.0071,27.7979,Toivala,Kuopio Airport
1600,KUS,65.5667,-37.1167,Kulusuk,Kulusuk Airport
1601,KUT,32.507,45.8217,Kutaisi,Kopitnari
1602,KUU,31.8729,77.1482,Bhuntar,Bhuntar Airport
1603,KUV,35.9017,126.618,Gunsan-Si,Gunsan Airport
1604,KVA,40.915,24.6203,Khrysoupolis,Chrisoupolis Airport
1605,KVB,58.4529,13.9643,Väring,Skovde Airport
1606,KVC,55.0667,-162.317,King Cove,King Cove
1607,KVD,40.6844,46.3488,Gyandzha,Elisavetpol
1608,KVG,-2.5806,150.807,Kavieng,Kavieng Airport
1609,KVK,67.5757,33.5691,Kirovsk,Kirovsk Airport
1610,KVL,67.7333,-164.667,Kivalina,Kivalina
1611,KVR,49.1825,-0.45906,Carpiquet,Carpiquet Airport
1612,KWA,8.7147,167.727,Kwajalein,Bucholz Army Air Field
1613,KWE,26.9015,106.585,Guiyang,Guizhou
1614,KWI,29.2442,47.9748,Kuwait City,Kuwait International Airport
1615,KWJ,35.125,126.811,Gwangju,Gwangju Airport
1616,KWK,59.9077,-163.026,Kwigillingok,Kwigillingok
1617,KWL,25.1921,110.305,Guilin,Li Chia Tsun Airport
1618,KWM,-15.4878,141.76,Kowanyama,Kowanyama
1619,KWN,59.7511,-161.908,Quinhagak,Quinhagak
1620,KWP,57.7696,-153.554,West Point,Village Seaplane Base-West Point
1621,KWT,60.8,-161.45,Kwethluk,Kwethluk Airport
1622,KWZ,-10.7667,25.5069,Kolwezi,Kolwezi Airport
1623,KXA,55.5,-132.5,Kasaan,Kasaan SPB
1624,KXF,-17.3167,179.383,Koro Island,Koro Island
1625,KXK,50.4029,136.946,Komsomol'sk-na-Amure,Komsomolsk South Airport
1626,KXU,-16.4333,-1.36667,Katiu,Katiu
1627,KYA,37.9797,32.5622,Konya,Konya Airport
1628,KYK,57.5645,-154.454,Kodiak,Karluk Airport
1629,KYN,52.8833,-1.97685,Milton Keynes,England
1630,KYP,19.4267,93.5347,Kyaukpyu,Kyaukpyu Airport
1631,KYS,14.4319,-11.4397,Kayes,Kayes Airport
1632,KYU,64.9,-157.7,Koyukuk,Koyukuk
1633,KYZ,51.6636,94.1494,Kyzyl,Tyva
1634,KZB,57.55,-153.75,Zachar Bay,Zachar Bay
1635,KZI,40.2886,21.8419,Kozani,Kozani Airport
1636,KZN,55.6014,49.2751,Zelenodol'sk,Kirbi Airport
1637,KZO,44.8172,65.5435,Kzyl-Orda,Kzyl Orda Airport
1638,KZS,36.1355,29.5754,Kastelorizo,Kastelorizo Airport
1639,LAD,-8.8547,13.2342,Luanda,Luanda 4 de Fevereiro Airport
1640,LAE,-6.5672,146.725,Lae,Nadzab Airport
1641,LAI,48.756,-3.47109,Lannion,Servel Airport
1642,LAJ,-27.7831,-50.2825,Lages,Lajes Airport
1643,LAK,68.2332,-134.96,Hay River,Aklavik Airport
1644,LAN,42.7728,-84.5888,Lansing,Lansing Capital City Airport
1645,LAO,18.1797,120.529,San Nicolas,Laoag International Airport
1646,LAP,24.0722,-110.362,La Paz,General Manuel Marquez de Leon International Air
1647,LAQ,32.76,21.7616,Beida,Al Bayda'
1648,LAR,37.8527,-76.517,Laramie,General Brees Field
1649,LAS,36.0806,-115.143,Las Vegas,Mccarran International Airport
1650,LAU,-2.25,40.8333,Lamu,Lamu Airport
1651,LAW,34.573,-98.4135,Lawton,Lawton Municipal Airport
1652,LAX,33.9456,-118.391,Los Angeles,Los Angeles International Airport
1653,LBA,53.8685,-1.66123,Leeds,Leeds Bradford Airport
1654,LBB,33.6566,-101.821,Lubbock,Lubbock International Airport
1655,LBC,53.8061,10.7032,Lubeque,Lubeck Airport
1656,LBD,40.2833,69.6167,Khudzhand,Khujand
1657,LBE,40.2728,-79.4056,Latrobe,Westmoreland County Airport
1658,LBF,41.1333,-100.705,North Platte,Lee Bird Field Airport
1659,LBJ,-8.51667,119.883,Ende,Mutiara Airport
1660,LBL,37.0446,-100.952,Liberal,Liberal Municipal Airport
1661,LBP,3.18333,115.45,Long Banga,Long Banga
1662,LBS,-16.5729,179.265,Labasa,Northern
1663,LBU,5.3,115.249,Victoria,Labuan Airport
1664,LBV,0.4592,9.4153,Libreville,Libreville Leon M Ba Airport
1665,LCA,34.8789,33.6303,Larnaca,Larnaca Airport
1666,LCE,15.7433,-86.8528,La Ceiba,Goloson International Airport
1667,LCG,43.3026,-8.37867,S Esteban,La Coruna Airport
1668,LCH,30.1235,-93.2198,Lake Charles,Lake Charles Regional Airport
1669,LCJ,51.7217,19.3989,Lodz,Lodz Lublinek
1670,LCK,39.8176,-82.936,Columbus,Rickenbacker International Airport
1671,LCR,-0.73333,-73.0167,La Chorrera,La Chorrera Airport
1672,LCX,19.3542,-99.2925,Longyan,Longyan
1673,LCY,51.5039,0.04981,London,London City Airport
1674,LDB,-23.3297,-51.1361,Londrina,Londrina Airport
1675,LDE,43.1857,0.00346,Juillan,Ossun Airport
1676,LDG,64.9029,45.708,Leshukonskoye,Leshukonskoye Airport
1677,LDH,-31.5392,159.08,Lord Howe Island,Lord Howe Island Airport
1678,LDN,27.3,86.75,Lamidanda,Lamidanda Airport
1679,LDU,5.0319,118.324,Lahad Datu,Lahad Datu Airport
1680,LDV,48.5303,-4.1508,Landivisiau,Landivisiau Airport
1681,LDY,55.0402,-7.156,Londonderry,City of Derry Airport
1682,LEA,-22.233,114.092,Learmonth,Learmonth Airport
1683,LEB,43.6249,-72.3087,West Lebanon,Lebanon Municipal Airport
1684,LED,59.9667,30.3,St. Petersburg,Pulkuvo 2 Airport
1685,LEH,40.3897,-111.847,Le Havre,Le Havre
1686,LEI,36.8459,-2.37221,Almeria,Almeria Airport
1687,LEJ,51.4197,12.2201,Schkeuditz,Leipzig-Halle Airport
1688,LEN,34.1697,77.53,Leon,Aeropuero de Bajio
1689,LER,-27.873,120.61,Sir Samuel,Leinster Airport
1690,LET,-4.19332,-69.9402,Leticia,Gen. A.V. Cobo
1691,LEV,37.2127,-83.6199,Bureta,Bureta
1692,LEX,38.0384,-84.5989,Lexington,Blue Grass Field
1693,LFM,27.3739,53.1911,Lamerd,Lamerd
1694,LFT,30.2084,-91.9935,Lafayette,Lafayette Regional Airport
1695,LFW,6.1625,1.255,Lome,Lome Tokoin Airport
1696,LGA,40.7731,-73.8756,Flushing,LaGuardia Airport
1697,LGB,33.8186,-118.144,Long Beach,Long Beach Daugherty Field Airport
1698,LGG,50.64,5.44035,Velroux,Bierset Airport
1699,LGI,23.1794,-75.0906,Deadmans Cay,Deadmans Cay Airport
1700,LGK,6.3364,99.7353,Kuah,Langkawi International Airport
1701,LGL,3.41667,115.15,Long Lellang,Long Lellang
1702,LGP,13.1578,123.731,Daraga,Legazpi Airport
1703,LGQ,0.1,-76.8833,Lago Agrio,Lago Agrio Airport
1704,LGW,51.1568,-0.16988,Horley,London Gatwick Airport
1705,LHE,31.521,74.3933,Lahore,Lahore Airport
1706,LHG,-29.4531,147.981,Lightning Ridge,New South Wales
1707,LHR,51.4703,-0.45342,Hounslow,London Heathrow Airport
1708,LHW,36.0167,103.75,Lanzhou,Lanzhou Airport
1709,LIF,-20.9314,167.229,Wé,Loyalty Islands Airport
1710,LIG,45.8615,1.1779,Limoges,Bellegarde Airport
